"CompanyCode","Product","ProductType","ProductDescription","BaseUnit","VolumeUnit","NetWeight","GrossWeight","IsMarkedForDeletion","ProcessDate","MeasureID","MeasureunitID","Plant","ToleranceValue","District","IsGeneric","StandardPrice","SupplierAccountGroup","ValidityEndDate","MATERIALTYPEID","MATERIALGROUP","Enabled"
5700,10345033,"XXX","FIL FULL LEV ANA 2.25 DIS 0318",0,0,0,0,,,"KG","KG",5700,0,0,0,0,0,0,5700,5700,
5700,50520749,"XXX","BULO-BULON ACERO INOX.MET.7X1.00 20MM",0,0,0,0,,,"UN","UN",5700,0,0,0,0,0,0,5700,5700,
5700,129528,"XXX","LEVITE LIMONADA C/T FRUT SG 600CC",0,0,0,0,,,"BT","BT",5700,0,0,0,0,0,"20210715 00:07:00",5700,5700,
5700,50515630,"XXX","L5SO-JUEGO DE 6 BUJES DE ANCLAJE-P027",0,0,0,0,,,"UN","UN",5700,0,0,0,0,0,0,5700,5700,
5700,50520917,"XXX","BULO-TORNILLO ALLEN C/C M4X0.70 30MM",0,0,0,0,,,"UN","UN",5700,0,0,0,0,0,0,5700,5700,
4200,10215301,"XXX","PREMIX SODIUM SELENITE 0.1 %",0,0,0,0,,,"KG","KG",4200,0,0,0,0,0,0,4200,4200,
4200,10215293,"XXX","VITAMIN MIX NUTRILON SOY 1",0,0,0,0,,,"KG","KG",4200,0,0,0,0,0,0,4200,4200,
5700,10320678,"XXX","9440-VASOS 180 X 2800",0,0,0,0,,,"UN","UN",5700,0,0,0,0,0,"20170908 00:09:00",5700,5700,
5700,10357146,"XXX","FIL LEV 2.5 ANA  0718",0,0,0,0,,,"KG","KG",5700,0,0,0,0,0,"20200629 00:06:00",5700,5700,
5700,126098,"XXX","WE LIMON CG 2250CC",0,0,0,0,,,"BT","BT",5700,0,0,0,0,0,"20210715 00:07:00",5700,5700,
5700,50509762,"XXX","L5LL-TUERCA EN AC INOX 3/16 PULGADA-P057",0,0,0,0,,,"UN","UN",5700,0,0,0,0,0,0,5700,5700,
5700,50667838,"XXX","L3SO-SOPORTE DE RIEL COD 01126903101",0,0,0,0,,,"UN","UN",5700,0,0,0,0,0,0,5700,5700,
5700,50516769,"XXX","SOL4- VARILLA 1062220400",0,0,0,0,,,"UN","UN",5700,0,0,0,0,0,0,5700,5700,
4200,50789569,"XXX","GRAL-MECA-PERILLA 1/2 GIRO MACHO M 8",0,0,0,0,,,"UN","UN",4200,0,0,0,0,0,0,4200,4200,
5700,50521757,"XXX","BULO-VALV GLOBO BRON 150 LB.1IN",0,0,0,0,,,"UN","UN",5700,0,0,0,0,0,0,5700,5700,
4200,10418344,"XXX","TRIL NUTRIDRINK MAX PO BAUNILHA SACHET",0,0,0,0,,,"KG","KG",4200,0,0,0,0,0,0,4200,4200,
5700,50516601,"XXX","SOL4- TURNELA TUERCA 13323",0,0,0,0,,,"UN","UN",5700,0,0,0,0,0,0,5700,5700,
5700,50519063,"XXX","LAL5-DISTANCIADOR  173326001-0",0,0,0,0,,,"UN","UN",5700,0,0,0,0,0,0,5700,5700,
5700,125836,"XXX","VILLAVICENCIO PET CG 1500CC",0,0,0,0,,,"BT","BT",5700,0,0,0,0,0,0,5700,5700,
5700,10336826,"XXX","ETI LEV FRU-LIM 1.5L LEGA 1117",0,0,0,0,,,"UN","UN",5700,0,0,0,0,0,0,5700,5700,
5700,50516126,"XXX","L5SO-PINZA SMC MHZL2-25D-P134",0,0,0,0,,,"UN","UN",5700,0,0,0,0,0,0,5700,5700,
5700,50510930,"XXX","L4SO-RESORTE 2-2500217 PISTON FRENO-P064",0,0,0,0,,,"UN","UN",5700,0,0,0,0,0,0,5700,5700,
5700,50515028,"XXX","GROR-ORING EPDM O VITON   2-211-P054",0,0,0,0,,,"UN","UN",5700,0,0,0,0,0,0,5700,5700,
5700,50516317,"XXX","SOL2-Carrier mit Welle 94167568",0,0,0,0,,,"UN","UN",5700,0,0,0,0,0,0,5700,5700,
5700,50519308,"XXX","OZL2-ELIMINA AIRE EAS 30 3/4 801160001",0,0,0,0,,,"UN","UN",5700,0,0,0,0,0,0,5700,5700,
5700,50518570,"XXX","LBL3-KIT DE RECAMBIO  791540042",0,0,0,0,,,"UN","UN",5700,0,0,0,0,0,0,5700,5700,
5700,50521970,"XXX","BCCT-ACOPL MANCHON GUMMI A- 70",0,0,0,0,,,"UN","UN",5700,0,0,0,0,0,0,5700,5700,
5700,50513844,"XXX","L6BA-CORREA DENTADA-P003",0,0,0,0,,,"UN","UN",5700,0,0,0,0,0,0,5700,5700,
5700,50517846,"XXX","PAL3-E02B04000001 RESISTENCIA 150 OHM",0,0,0,0,,,"UN","UN",5700,0,0,0,0,0,0,5700,5700,
5700,50520612,"XXX","BULO-BULON ACERO PULIDO W 3/8X4IN",0,0,0,0,,,"UN","UN",5700,0,0,0,0,0,0,5700,5700,
4200,50788125,"XXX","SICA LAMPARA DE BAJO CONSUMO 105 W",0,0,0,0,,,"UN","UN",4200,0,0,0,0,0,0,4200,4200,
4200,50788551,"XXX","GRAL-ROD-UC 207 D1V22",0,0,0,0,,,"UN","UN",4200,0,0,0,0,0,0,4200,4200,
5700,50846661,"XXX","L2SO-Mandril CASQUILLO",0,0,0,0,,,"UN","UN",5700,0,0,0,0,0,0,5700,5700,
5700,50892111,"XXX","COMP-  VALVULA SOLENOIDE",0,0,0,0,,,"UN","UN",5700,0,0,0,0,0,0,5700,5700,
5700,125829,"XXX","NUTRIMAMA PROFUTURA MANZANA 6 X 500CC",0,0,0,0,,,"BT","BT",5700,0,0,0,0,0,"20170908 00:09:00",5700,5700,
5700,50786746,"XXX","L1SO-Tubo flexible 2S N51. L 1650 90-90",0,0,0,0,,,"UN","UN",5700,0,0,0,0,0,0,5700,5700,
5700,50730212,"XXX","L5SO-SIDE-ROTULA JA 30-10-125",0,0,0,0,,,"UN","UN",5700,0,0,0,0,0,0,5700,5700,
5700,50514712,"XXX","ELAB-RETEN-D30 AN7 P/EJE 20MM-P003",0,0,0,0,,,"UN","UN",5700,0,0,0,0,0,0,5700,5700,
5700,50510913,"XXX","L4SO-RODILLO SOBRE EJE 122250 HORNO-P064",0,0,0,0,,,"UN","UN",5700,0,0,0,0,0,0,5700,5700,
5700,50516020,"XXX","CONSIG-DILAC Z",0,0,0,0,,,"UN","UN",5700,0,0,0,0,0,0,5700,5700,
5700,50519134,"XXX","BSCP-BBA WILDEN CAGE BALL 01-5355-20",0,0,0,0,,,"UN","UN",5700,0,0,0,0,0,0,5700,5700,
5700,50738895,"XXX","L2SO-EMISOR INFRARROJO ZSOK 2 KW 235 V",0,0,0,0,,,"UN","UN",5700,0,0,0,0,0,0,5700,5700,
4200,10418475,"XXX","IN INK CAN POUCH TH-18 ADDITIVE BLACK",0,0,0,0,,,"ML","ML",4200,0,0,0,0,0,0,4200,4200,
5700,10440213,"XXX","FILM TC CRISTAL IPESA 840X60",0,0,0,0,,,"KG","KG",5700,0,0,0,0,0,0,5700,5700,
4200,50788926,"XXX","ESPEC-MECA-FLAUTA 400 GR TEFLON",0,0,0,0,,,"UN","UN",4200,0,0,0,0,0,0,4200,4200,
5700,50515725,"XXX","GRSE-CALZAS PARA CAMIONES-P051",0,0,0,0,,,"UN","UN",5700,0,0,0,0,0,0,5700,5700,
5700,50836535,"XXX","GREL-POLO 18/840 EMBUTIR de 215 x 215",0,0,0,0,,,"UN","UN",5700,0,0,0,0,0,0,5700,5700,
5700,50512739,"XXX","L4EJ-PERNO DE HORQUILLAA-POS14-P055",0,0,0,0,,,"UN","UN",5700,0,0,0,0,0,0,5700,5700,
5700,50512840,"XXX","L5LL-ORING-P055",0,0,0,0,,,"UN","UN",5700,0,0,0,0,0,0,5700,5700,
5700,50515235,"XXX","GRFE-SILENCIADOR U-1/8 B-P017",0,0,0,0,,,"UN","UN",5700,0,0,0,0,0,0,5700,5700,
5700,10327765,"XXX","ETI VDS LEV PERA 600CC BA BOPP MIN01/17",0,0,0,0,,,"UN","UN",5700,0,0,0,0,0,0,5700,5700,
5700,50533254,"XXX","GRTR-Conector rapido p/Tubo 8mm-P003",0,0,0,0,,,"UN","UN",5700,0,0,0,0,0,0,5700,5700,
5700,50521437,"XXX","BULO-VARILLA ROSCADA AC  W 7/16INX14 H",0,0,0,0,,,"UN","UN",5700,0,0,0,0,0,0,5700,5700,
5700,50513568,"XXX","L8PA-PERNO LOCO D.52 KR 52 PP-P089",0,0,0,0,,,"UN","UN",5700,0,0,0,0,0,0,5700,5700,
4200,50787886,"XXX","GRAL-ELECTRI-DISYUNTOR BIPOLAR 25 A",0,0,0,0,,,"UN","UN",4200,0,0,0,0,0,0,4200,4200,
5700,50681170,"XXX","ETL3 - Divider - Silenciador",0,0,0,0,,,"UN","UN",5700,0,0,0,0,0,0,5700,5700,
5700,50513598,"XXX","L8PA- KIT REP CILIN DNCB 80-160PPVA-P089",0,0,0,0,,,"UN","UN",5700,0,0,0,0,0,0,5700,5700,
5700,50516365,"XXX","SOL2-CPU 50384614",0,0,0,0,,,"UN","UN",5700,0,0,0,0,0,0,5700,5700,
5700,50517407,"XXX","ETL4- RASQUETA 1800.05.692.8 NUEV.",0,0,0,0,,,"UN","UN",5700,0,0,0,0,0,0,5700,5700,
5700,50870060,"XXX","SOL3-TOMA MACHO 09330162616 034881",0,0,0,0,,,"UN","UN",5700,0,0,0,0,0,0,5700,5700,
4200,50788468,"XXX","ESPEC-MECA-PORTA TORNILLO DOSIFICADOR",0,0,0,0,,,"UN","UN",4200,0,0,0,0,0,0,4200,4200,
5700,10367404,"XXX","ETI VV AGUA S/G 2000 1118 FLOR no usar",0,0,0,0,,,"UN","UN",5700,0,0,0,0,0,"20181129 00:11:00",5700,5700,
5700,50513286,"XXX","L6DE-MORDAZAS-P027",0,0,0,0,,,"UN","UN",5700,0,0,0,0,0,0,5700,5700,
5700,50515005,"XXX","GROR-ORING EPDM O VITON   2-145-P054",0,0,0,0,,,"UN","UN",5700,0,0,0,0,0,0,5700,5700,
5700,10327671,"XXX","FILM TC IMPR WE LIMÓN 2250CC  GULL03/17",0,0,0,0,,,"KG","KG",5700,0,0,0,0,0,0,5700,5700,
4200,168050,"XXX","HMF VERSION 1 4X50X2.2G",0,0,0,0,,,"PC","PC",4200,0,0,0,0,0,0,4200,4200,
5700,50519284,"XXX","CBL4-GUARNICION DN125 4-7444/125",0,0,0,0,,,"UN","UN",5700,0,0,0,0,0,0,5700,5700,
5700,50515392,"XXX","GRUV-POSICIONADOR ELECTRONEUMATICO 3760",0,0,0,0,,,"UN","UN",5700,0,0,0,0,0,0,5700,5700,
5700,50515535,"XXX","L7CM- EMBRAGUE INTORQ-P131",0,0,0,0,,,"UN","UN",5700,0,0,0,0,0,0,5700,5700,
5700,50512206,"XXX","L1LL-DISTANCIADOR-POS15-P020",0,0,0,0,,,"UN","UN",5700,0,0,0,0,0,0,5700,5700,
5700,10351189,"XXX","ETI VV AGUA S/G 500 0418 ROMER",0,0,0,0,,,"UN","UN",5700,0,0,0,0,0,0,5700,5700,
5700,50515403,"XXX","GRUV-KIT REP VALV MARIPOSA DEFINOX DN150",0,0,0,0,,,"UN","UN",5700,0,0,0,0,0,0,5700,5700,
5700,50513063,"XXX","L3ET-RESORTE-POS28-P060",0,0,0,0,,,"UN","UN",5700,0,0,0,0,0,0,5700,5700,
5700,50510752,"XXX","L8SO-EMBOLO RECUPERADOARXKRU105-036-P030",0,0,0,0,,,"UN","UN",5700,0,0,0,0,0,0,5700,5700,
4200,188003,"XXX","FORTISIP STD NEUTRO POUCH X 700 GR",0,0,0,0,,,"PC","PC",4200,0,0,0,0,0,0,4200,4200,
5700,50520873,"XXX","BULO-TORNILLO C/F W 3/16X1/4IN",0,0,0,0,,,"UN","UN",5700,0,0,0,0,0,0,5700,5700,
5700,50513315,"XXX","L6LL-BUJE SUPERIOR CILINDRO-P055",0,0,0,0,,,"UN","UN",5700,0,0,0,0,0,0,5700,5700,
5700,50510790,"XXX","L8SO-MANTO FILTRANTE  370X370X18MM-P045",0,0,0,0,,,"UN","UN",5700,0,0,0,0,0,0,5700,5700,
4200,50789584,"XXX","GRAL-MECA-PERILLA DIAM 65 C/ TUERCA M10",0,0,0,0,,,"UN","UN",4200,0,0,0,0,0,0,4200,4200,
5700,10380085,"XXX","FIL LEV NARA 1 L BIKIN 0419",0,0,0,0,,,"KG","KG",5700,0,0,0,0,0,0,5700,5700,
5700,50510877,"XXX","L4SO-ELECTROVALVULA DESGASIFICACION-P064",0,0,0,0,,,"UN","UN",5700,0,0,0,0,0,0,5700,5700,
4200,10215297,"XXX","VITAMIN MIX NUTRILON 3 LCP",0,0,0,0,,,"KG","KG",4200,0,0,0,0,0,0,4200,4200,
5700,50518331,"XXX","LAL2-V LLEN MEMBRANA 12-07 4-27737",0,0,0,0,,,"UN","UN",5700,0,0,0,0,0,0,5700,5700,
5700,50512700,"XXX","L5ET-ANILLO DISTANCIADOR P/ROD 6008-P031",0,0,0,0,,,"UN","UN",5700,0,0,0,0,0,0,5700,5700,
5700,50521601,"XXX","BULO-CUPLA AC GALV. 2IN",0,0,0,0,,,"UN","UN",5700,0,0,0,0,0,0,5700,5700,
5700,50521748,"XXX","BULO-VALV RETENCION HORI BRON 1/2IN",0,0,0,0,,,"UN","UN",5700,0,0,0,0,0,0,5700,5700,
5700,50512376,"XXX","GRFI-FILTRO PLISADO(495X495X48 MM)-P045",0,0,0,0,,,"UN","UN",5700,0,0,0,0,0,0,5700,5700,
5700,50518262,"XXX","EBL3-ANILLO DE RETENCION  802180100/30",0,0,0,0,,,"UN","UN",5700,0,0,0,0,0,0,5700,5700,
5700,50519796,"XXX","ELEC-FIN CARRERA CUBRE MICROCONTACT 5W",0,0,0,0,,,"UN","UN",5700,0,0,0,0,0,0,5700,5700,
5700,50521762,"XXX","BULO-VALV ANGULAR ACCIONAM NEUM 2 INOX",0,0,0,0,,,"UN","UN",5700,0,0,0,0,0,0,5700,5700,
5700,10344831,"XXX","ETI LEV ANA 0.6L SODA DISC 0318",0,0,0,0,,,"UN","UN",5700,0,0,0,0,0,0,5700,5700,
5700,50510747,"XXX","L8SO-VALV PILOTAJE DE ESCAPE-P030",0,0,0,0,,,"UN","UN",5700,0,0,0,0,0,0,5700,5700,
5700,10385993,"XXX","PRE 37.4G 1881 AM CELES 51%PCR",0,0,0,0,,,"UN","UN",5700,0,0,0,0,0,0,5700,5700,
5700,50516081,"XXX","L5SO-RULINA PALET 280 CELOTEX-P134",0,0,0,0,,,"UN","UN",5700,0,0,0,0,0,0,5700,5700,
4200,10479855,"XXX","TRIL VITAL 2 X 1KG",0,0,0,0,,,"KG","KG",4200,0,0,0,0,0,0,4200,4200,
5700,50519857,"XXX","ELEC-FUSIBLE CAPELIM 38/10 1 A",0,0,0,0,,,"UN","UN",5700,0,0,0,0,0,0,5700,5700,
5700,50522040,"XXX","BCCT-UNION CAD ASA 80-3 REGINA 16-A3",0,0,0,0,,,"UN","UN",5700,0,0,0,0,0,0,5700,5700,
5700,10319865,"XXX","MANIJA VDS BIDON 6.25L ROJA",0,0,0,0,,,"UN","UN",5700,0,0,0,0,0,0,5700,5700,
5700,50511776,"XXX","L2LL-COJINETE POS02-P064",0,0,0,0,,,"UN","UN",5700,0,0,0,0,0,0,5700,5700,
5700,50520631,"XXX","BULO-BULON ACERO PULIDO W 1/2X1 1/4IN",0,0,0,0,,,"UN","UN",5700,0,0,0,0,0,0,5700,5700,
5700,10319980,"XXX","FILM BCO IMPRESO LEVITÉ CERO MANZANA 2.5",0,0,0,0,,,"KG","KG",5700,0,0,0,0,0,"20200629 00:06:00",5700,5700,
5800,49728,"XXX","IVA ANAMIX INFANT 3X400G MLL1",0,0,0,0,,,"PC","PC",5800,0,0,0,0,0,0,5800,5800,
5700,50511325,"XXX","L1SO-VALVULA -MDH - 3/2 - 24 VDC-16-P030",0,0,0,0,,,"UN","UN",5700,0,0,0,0,0,0,5700,5700,
5700,50511757,"XXX","L2LL-ESPACIADOR-P038",0,0,0,0,,,"UN","UN",5700,0,0,0,0,0,0,5700,5700,
5700,50513520,"XXX","L8ET-CLONICO TORNILLO SINFIN FRENO-P060",0,0,0,0,,,"UN","UN",5700,0,0,0,0,0,0,5700,5700,
5700,50540137,"XXX","INSU-MAKE UP (ADITIVO) X0.825 LTS",0,0,0,0,,,"UN","UN",5700,0,0,0,0,0,0,5700,5700,
5700,50881803,"XXX","ETL4-PLAN. GEAR MOTOR 8.6 NM M202",0,0,0,0,,,"UN","UN",5700,0,0,0,0,0,0,5700,5700,
4200,169863,"XXX","FORTIFIT PRO POWDER VANILLA 470G ARG",0,0,0,0,,,"PC","PC",4200,0,0,0,0,0,0,4200,4200,
5700,50667739,"XXX","L3SO-DESLIZANTE COD 01124304604",0,0,0,0,,,"UN","UN",5700,0,0,0,0,0,0,5700,5700,
4200,10095975,"XXX","VITAMIN D3 100000 IU/G CWS/AM",0,0,0,0,,,"KG","KG",4200,0,0,0,0,0,0,4200,4200,
5700,50509905,"XXX","ELAB-CONTROL DE NIVEL(PERA)-P073",0,0,0,0,,,"UN","UN",5700,0,0,0,0,0,0,5700,5700,
4200,10432061,"XXX","FLAVOR SWEETNESS + MOUTHFEEL",0,0,0,0,,,"KG","KG",4200,0,0,0,0,0,0,4200,4200,
5700,50842340,"XXX","L2LL-Sonda de Nivel de Anillo rotante",0,0,0,0,,,"UN","UN",5700,0,0,0,0,0,0,5700,5700,
5700,50510989,"XXX","L5SO-CELULA FOTOELECTRICA-P059",0,0,0,0,,,"UN","UN",5700,0,0,0,0,0,0,5700,5700,
5700,50510223,"XXX","L3SO-AMORTIGUADOR SP21899-P064",0,0,0,0,,,"UN","UN",5700,0,0,0,0,0,0,5700,5700,
5700,50512884,"XXX","L5LL-ENTRADA Y DISTRIBUIDOR D/LIQUI-P055",0,0,0,0,,,"UN","UN",5700,0,0,0,0,0,0,5700,5700,
5700,50511904,"XXX","L5PA-RESORTE-P006",0,0,0,0,,,"UN","UN",5700,0,0,0,0,0,0,5700,5700,
5700,50518173,"XXX","EGL4-PERNO 4-607",0,0,0,0,,,"UN","UN",5700,0,0,0,0,0,0,5700,5700,
4200,50788478,"XXX","ESPEC-TRANS-CADENA PLASTICA PARA BALANZA",0,0,0,0,,,"UN","UN",4200,0,0,0,0,0,0,4200,4200,
4200,10463505,"XXX","PAPEL TETRA VITAL PRISMA 2 X200ML",0,0,0,0,,,"PC","PC",4200,0,0,0,0,0,0,4200,4200,
5700,50512090,"XXX","L1EN-MANGUERA SILICO.ALAMBRE120 MM -P048",0,0,0,0,,,"UN","UN",5700,0,0,0,0,0,0,5700,5700,
5700,10329651,"XXX","ET SER AGUA S/G 2.25L BOPPCRIST30MIC6/17",0,0,0,0,,,"UN","UN",5700,0,0,0,0,0,0,5700,5700,
5700,50516835,"XXX","SOL4- UNION 81252",0,0,0,0,,,"UN","UN",5700,0,0,0,0,0,0,5700,5700,
4200,114066,"XXX","HMF VERSION 2 4X50X2.2G",0,0,0,0,,,"PC","PC",4200,0,0,0,0,0,0,4200,4200,
5700,50518937,"XXX","LAL5-DISP EMPUJE UNION 026990008-7",0,0,0,0,,,"UN","UN",5700,0,0,0,0,0,0,5700,5700,
5700,50513628,"XXX","L8LL-CASQUILLO-POS121-P020",0,0,0,0,,,"UN","UN",5700,0,0,0,0,0,0,5700,5700,
5700,50510796,"XXX","L8SO-PLACA SUPER DE CAJAS DE HORNO-P030",0,0,0,0,,,"UN","UN",5700,0,0,0,0,0,0,5700,5700,
5700,50519213,"XXX","TRGE-SOPORTE GUIA DIAM.42 MM.",0,0,0,0,,,"UN","UN",5700,0,0,0,0,0,0,5700,5700,
4200,50789521,"XXX","CONEXDIN-IP 65 TABLERO DE PILAR 4 M",0,0,0,0,,,"UN","UN",4200,0,0,0,0,0,0,4200,4200,
5700,10397913,"XXX","TAP PRIVA 48MM SIN MB SIN LOGO",0,0,0,0,,,"UN","UN",5700,0,0,0,0,0,0,5700,5700,
5700,50533196,"XXX","GRCO-Papel espana-espesor 0.10-P057",0,0,0,0,,,"UN","UN",5700,0,0,0,0,0,0,5700,5700,
5700,50510139,"XXX","COMP-ZT TRANSDUCTOR DE PRES P1310 -P080",0,0,0,0,,,"UN","UN",5700,0,0,0,0,0,0,5700,5700,
4200,50788959,"XXX","ESPEC-MECA-6093817",0,0,0,0,,,"UN","UN",4200,0,0,0,0,0,0,4200,4200,
5700,50511209,"XXX","L1SO-CARCAZA DE PINZA-P030",0,0,0,0,,,"UN","UN",5700,0,0,0,0,0,0,5700,5700,
4200,10379336,"XXX","BASE LA SERENISIMA BABY 2 CIT",0,0,0,0,,,"KG","KG",4200,0,0,0,0,0,0,4200,4200,
5700,50511901,"XXX","L5PA-EMBRAGUE COD 31GL7R2002-P048",0,0,0,0,,,"UN","UN",5700,0,0,0,0,0,0,5700,5700,
4200,10418280,"XXX","NUTRILON PRONUTRA 1 X400 URUGUAY",0,0,0,0,,,"PC","PC",4200,0,0,0,0,0,0,4200,4200,
5700,10383415,"XXX","TAP 2925 BERI VERD IN VDS 0619",0,0,0,0,,,"UN","UN",5700,0,0,0,0,0,0,5700,5700,
4200,10418481,"XXX","GL TAPE 72MMX1000M 30UM",0,0,0,0,,,"M","M",4200,0,0,0,0,0,0,4200,4200,
4200,10418911,"XXX","DC GRANEL VITAL RR",0,0,0,0,,,"KG","KG",4200,0,0,0,0,0,0,4200,4200,
4200,10419182,"XXX","GRANEL DIANUTRI BAUNILHA YCF+",0,0,0,0,,,"KG","KG",4200,0,0,0,0,0,0,4200,4200,
5700,50511004,"XXX","L5SO-CASQUILLO-POS17-P059",0,0,0,0,,,"UN","UN",5700,0,0,0,0,0,0,5700,5700,
5700,50509887,"XXX","ELAB-ROD 7309 BE-P003",0,0,0,0,,,"UN","UN",5700,0,0,0,0,0,0,5700,5700,
4200,10469999,"XXX","BP LFD OB2 SB SAC 119458 25 KG",0,0,0,0,,,"KG","KG",4200,0,0,0,0,0,0,4200,4200,
5700,50511479,"XXX","L1ET-RODAMIENTO-FIG48-P060",0,0,0,0,,,"UN","UN",5700,0,0,0,0,0,0,5700,5700,
5700,50518099,"XXX","ENL3-BARRA SOLDADORA E09B01162011",0,0,0,0,,,"UN","UN",5700,0,0,0,0,0,0,5700,5700,
5700,50512187,"XXX","L1LL-ANILLO OR-POS107-P026",0,0,0,0,,,"UN","UN",5700,0,0,0,0,0,0,5700,5700,
5700,50511753,"XXX","L6TR-GUIA DE APM-P066",0,0,0,0,,,"UN","UN",5700,0,0,0,0,0,0,5700,5700,
5700,50513698,"XXX","L8LL-DISTANCIADOR-POS6-P020",0,0,0,0,,,"UN","UN",5700,0,0,0,0,0,0,5700,5700,
5700,50511471,"XXX","L1ET-ESFERA-FIG26-P060",0,0,0,0,,,"UN","UN",5700,0,0,0,0,0,0,5700,5700,
5700,50516984,"XXX","SOL3- KIT VARILLA ALARGAM 1126933302",0,0,0,0,,,"UN","UN",5700,0,0,0,0,0,0,5700,5700,
4200,50789457,"XXX","GRAL-ROD-AS20-3D1",0,0,0,0,,,"UN","UN",4200,0,0,0,0,0,0,4200,4200,
5700,50518601,"XXX","LBL3-ANILLO RETENCION 7401048324010",0,0,0,0,,,"UN","UN",5700,0,0,0,0,0,0,5700,5700,
5700,10478790,"XXX","TEST CREACION",0,0,0,0,,,"UN","UN",5700,0,0,0,0,0,0,5700,5700,
5700,50520306,"XXX","NEUM-CARTUCHO FILTRANTE MS4-LFP-E",0,0,0,0,,,"UN","UN",5700,0,0,0,0,0,0,5700,5700,
5700,50521493,"XXX","BULO-ENTREROSCA C/TUER AC GALV.11/4IN",0,0,0,0,,,"UN","UN",5700,0,0,0,0,0,0,5700,5700,
4200,50881433,"XXX","MOTOR CUCHARAS BIB TRIF 0.5HP/4/B14",0,0,0,0,,,"UN","UN",4200,0,0,0,0,0,0,4200,4200,
4200,10418354,"XXX","ETIQ. FORTISIP MAX SIN SABOR 700 GRS",0,0,0,0,,,"PC","PC",4200,0,0,0,0,0,0,4200,4200,
5700,50520764,"XXX","BULO-BULON ACERO INOX.MET.8X1.25 70MM",0,0,0,0,,,"UN","UN",5700,0,0,0,0,0,0,5700,5700,
4200,50818671,"XXX","1070477' PERFIL DE SELLADO (L = 2750)",0,0,0,0,,,"UN","UN",4200,0,0,0,0,0,0,4200,4200,
5700,50516804,"XXX","SOL4- INTER MECA CABEZA 33723",0,0,0,0,,,"UN","UN",5700,0,0,0,0,0,0,5700,5700,
5700,50521256,"XXX","BULO-TUERCA  PULIDO W 9/16INX12 H",0,0,0,0,,,"UN","UN",5700,0,0,0,0,0,0,5700,5700,
5700,126189,"XXX","VDS LEVITE FR TROP 1X600CC BA",0,0,0,0,,,"BT","BT",5700,0,0,0,0,0,"20170908 00:09:00",5700,5700,
4200,50789259,"XXX","GRAL-ROD-FYTB 504M",0,0,0,0,,,"UN","UN",4200,0,0,0,0,0,0,4200,4200,
5700,50533330,"XXX","ORJU-JUNTA DANESA 1 PULG EPDM",0,0,0,0,,,"UN","UN",5700,0,0,0,0,0,0,5700,5700,
5700,50520753,"XXX","BULO-BULON ACERO INOX.MET.7X1.00 40MM",0,0,0,0,,,"UN","UN",5700,0,0,0,0,0,0,5700,5700,
5700,50520015,"XXX","ELEC-LAMPARA SENALIZ LEDVERDE 24V",0,0,0,0,,,"UN","UN",5700,0,0,0,0,0,0,5700,5700,
5700,10319749,"XXX","PLASTEGLEAM DETERGENTE LIMPIADOR BOTELLO",0,0,0,0,,,"KG","KG",5700,0,0,0,0,0,0,5700,5700,
5700,50512033,"XXX","L5EV-RESORTE TENSOR/18-P037",0,0,0,0,,,"UN","UN",5700,0,0,0,0,0,0,5700,5700,
5700,125843,"XXX","VILLAVICENCIO PET S/G 6X2000CC. GREEN",0,0,0,0,,,"BT","BT",5700,0,0,0,0,0,"20170908 00:09:00",5700,5700,
4200,50788181,"XXX","MOTOR 1 HP STM AIS8B417459-D-0-2002",0,0,0,0,,,"UN","UN",4200,0,0,0,0,0,0,4200,4200,
5700,50514383,"XXX","GREL-Llave de Mantenimiento 63A 30Kw",0,0,0,0,,,"UN","UN",5700,0,0,0,0,0,0,5700,5700,
5700,50533373,"XXX","ETL2-TAMBOR CUCHILLA CUBO SUJ 1745452100",0,0,0,0,,,"UN","UN",5700,0,0,0,0,0,0,5700,5700,
4200,50789234,"XXX","GRAL-NEUM-DN-80-200-PPV",0,0,0,0,,,"UN","UN",4200,0,0,0,0,0,0,4200,4200,
5700,50519236,"XXX","TRGE-PINON BIP Z25 D25 CHAV CAD CURVA",0,0,0,0,,,"UN","UN",5700,0,0,0,0,0,0,5700,5700,
5700,50521795,"XXX","BULO-ENCHUFE PLASTICO 1IN",0,0,0,0,,,"UN","UN",5700,0,0,0,0,0,0,5700,5700,
5700,10329678,"XXX","ETI SLEEVE LEVITE0 NAR 500CC SPORT 8/17",0,0,0,0,,,"UN","UN",5700,0,0,0,0,0,0,5700,5700,
4200,50788608,"XXX","GRAL-ROD-RLS 9-ZZ",0,0,0,0,,,"UN","UN",4200,0,0,0,0,0,0,4200,4200,
5700,50533397,"XXX","SOL2-Shoulder reamed bolt 50365140",0,0,0,0,,,"UN","UN",5700,0,0,0,0,0,0,5700,5700,
5700,50517811,"XXX","PAL3-K71A03161 PLACA EXLAR",0,0,0,0,,,"UN","UN",5700,0,0,0,0,0,0,5700,5700,
5700,10327670,"XXX","FILM TC IMPR WE CITRUS2250CCGULLI03/17",0,0,0,0,,,"KG","KG",5700,0,0,0,0,0,0,5700,5700,
5700,10381693,"XXX","FIL LEV CER NAR 2.25L BIK 0519",0,0,0,0,,,"KG","KG",5700,0,0,0,0,0,0,5700,5700,
